Name,Age,Preferred Positions,CB,LCB,RCB,LB,RB,LWB,RWB,CDM,LDM,RDM,CM,LCM,RCM,LM,RM,CAM,LAM,RAM,LW,RW,LF,RF,LS,RS,CF,ST,Rango edad,Score_prom
H. Limb,17,ST ,32.0,32.0,32.0,37.0,37.0,39.0,39.0,34.0,34.0,34.0,45.0,45.0,45.0,53.0,53.0,52.0,52.0,52.0,55.0,55.0,54.0,54.0,56.0,56.0,54.0,56.0,Joven promesa,55.0
A. Hunter,21,RW LW ST ,31.0,31.0,31.0,34.0,34.0,36.0,36.0,35.0,35.0,35.0,48.0,48.0,48.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,Joven promesa,55.75
N. Maná,23,ST ,35.0,35.0,35.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,44.0,44.0,44.0,48.0,48.0,49.0,49.0,49.0,50.0,50.0,52.0,52.0,56.0,56.0,52.0,56.0,Máximo potencial,53.0
D. Ledecký,23,ST ,39.0,39.0,39.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,46.0,46.0,46.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,53.0,53.0,56.0,56.0,53.0,56.0,Máximo potencial,53.88
B. Bye,27,ST ,32.0,32.0,32.0,33.0,33.0,35.0,35.0,33.0,33.0,33.0,45.0,45.0,45.0,50.0,50.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,56.0,56.0,54.0,56.0,Máximo potencial,54.25
K. Ahearne-Grant,19,CF ST ,37.0,37.0,37.0,43.0,43.0,44.0,44.0,39.0,39.0,39.0,47.0,47.0,47.0,55.0,55.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,Joven promesa,56.0
T. Gran,18,ST ,32.0,32.0,32.0,35.0,35.0,36.0,36.0,34.0,34.0,34.0,45.0,45.0,45.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,54.0,54.0,56.0,56.0,54.0,56.0,Joven promesa,54.5
M. Wilks,18,RM LM ST ,32.0,32.0,32.0,38.0,38.0,40.0,40.0,37.0,37.0,37.0,48.0,48.0,48.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,57.0,57.0,56.0,56.0,57.0,56.0,Joven promesa,56.38
M. Chajia,19,CF ,33.0,33.0,33.0,39.0,39.0,42.0,42.0,40.0,40.0,40.0,53.0,53.0,53.0,57.0,57.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,54.0,54.0,57.0,54.0,Joven promesa,55.88
S. Aziz,25,LW CF ST ,35.0,35.0,35.0,40.0,40.0,42.0,42.0,39.0,39.0,39.0,50.0,50.0,50.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,58.0,56.0,56.0,58.0,56.0,Máximo potencial,57.25
G. Mastinu,25,RW ,36.0,36.0,36.0,41.0,41.0,44.0,44.0,43.0,43.0,43.0,53.0,53.0,53.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,57.0,57.0,58.0,57.0,Máximo potencial,57.38
A. Fletcher,18,ST ,33.0,33.0,33.0,39.0,39.0,41.0,41.0,36.0,36.0,36.0,45.0,45.0,45.0,54.0,54.0,52.0,52.0,52.0,56.0,56.0,55.0,55.0,56.0,56.0,55.0,56.0,Joven promesa,55.62
T. Mauricio,23,RW ,33.0,33.0,33.0,40.0,40.0,41.0,41.0,35.0,35.0,35.0,45.0,45.0,45.0,54.0,54.0,53.0,53.0,53.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,Máximo potencial,56.25
Kim Moo Gun,20,LW ,33.0,33.0,33.0,40.0,40.0,42.0,42.0,37.0,37.0,37.0,47.0,47.0,47.0,56.0,56.0,55.0,55.0,55.0,57.0,57.0,56.0,56.0,53.0,53.0,56.0,53.0,Joven promesa,55.12
V. Vujinovic,18,ST ,32.0,32.0,32.0,36.0,36.0,37.0,37.0,33.0,33.0,33.0,43.0,43.0,43.0,50.0,50.0,51.0,51.0,51.0,53.0,53.0,54.0,54.0,56.0,56.0,54.0,56.0,Joven promesa,54.5
J. Earl,18,ST LM LB ,51.0,51.0,51.0,56.0,56.0,56.0,56.0,51.0,51.0,51.0,49.0,49.0,49.0,53.0,53.0,49.0,49.0,49.0,52.0,52.0,50.0,50.0,49.0,49.0,50.0,49.0,Joven promesa,50.12
N. D'Agostino,19,ST ,36.0,36.0,36.0,38.0,38.0,39.0,39.0,36.0,36.0,36.0,44.0,44.0,44.0,53.0,53.0,53.0,53.0,53.0,56.0,56.0,55.0,55.0,56.0,56.0,55.0,56.0,Joven promesa,55.62
N. Depuy,22,ST ,50.0,50.0,50.0,42.0,42.0,42.0,42.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0,47.0,51.0,51.0,56.0,56.0,51.0,56.0,Máximo potencial,51.88
S. Lomónaco,18,ST ,35.0,35.0,35.0,36.0,36.0,38.0,38.0,36.0,36.0,36.0,47.0,47.0,47.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,56.0,56.0,54.0,56.0,Joven promesa,54.5
A. Peñaranda,23,ST ,34.0,34.0,34.0,37.0,37.0,38.0,38.0,35.0,35.0,35.0,45.0,45.0,45.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,55.0,55.0,56.0,56.0,55.0,56.0,Máximo potencial,54.88
Jong Il Gwan,24,ST ,37.0,37.0,37.0,41.0,41.0,43.0,43.0,43.0,43.0,43.0,54.0,54.0,54.0,56.0,56.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,56.0,56.0,57.0,56.0,Máximo potencial,56.62
C. Miller,19,ST LB ,53.0,53.0,53.0,56.0,56.0,56.0,56.0,50.0,50.0,50.0,50.0,50.0,50.0,56.0,56.0,54.0,54.0,54.0,57.0,57.0,55.0,55.0,54.0,54.0,55.0,54.0,Joven promesa,55.12
L. Nash,21,ST ,30.0,30.0,30.0,37.0,37.0,38.0,38.0,33.0,33.0,33.0,44.0,44.0,44.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0,54.0,54.0,56.0,56.0,54.0,56.0,Joven promesa,54.5
D. Suga,18,RW LWB CF ,35.0,35.0,35.0,45.0,45.0,48.0,48.0,43.0,43.0,43.0,54.0,54.0,54.0,59.0,59.0,57.0,57.0,57.0,59.0,59.0,57.0,57.0,55.0,55.0,57.0,55.0,Joven promesa,56.75
A. Beestin,19,ST CAM ,45.0,45.0,45.0,49.0,49.0,51.0,51.0,49.0,49.0,49.0,54.0,54.0,54.0,57.0,57.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,50.0,50.0,54.0,50.0,Joven promesa,52.75
Z. Faour,19,ST ,35.0,35.0,35.0,38.0,38.0,39.0,39.0,37.0,37.0,37.0,48.0,48.0,48.0,53.0,53.0,54.0,54.0,54.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,Joven promesa,55.75
Ahn Joong Geun,23,CF ST ,33.0,33.0,33.0,34.0,34.0,37.0,37.0,36.0,36.0,36.0,47.0,47.0,47.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,56.0,56.0,56.0,56.0,56.0,56.0,Máximo potencial,55.25
E. Amenyido,19,LW RW ST ,41.0,41.0,41.0,45.0,45.0,47.0,47.0,43.0,43.0,43.0,49.0,49.0,49.0,56.0,56.0,54.0,54.0,54.0,56.0,56.0,55.0,55.0,56.0,56.0,55.0,56.0,Joven promesa,55.62
D. Wilson,20,ST ,32.0,32.0,32.0,38.0,38.0,40.0,40.0,36.0,36.0,36.0,47.0,47.0,47.0,54.0,54.0,53.0,53.0,53.0,56.0,56.0,55.0,55.0,56.0,56.0,55.0,56.0,Joven promesa,55.62
V. Grodås,25,LWB ,55.0,55.0,55.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,51.0,51.0,51.0,51.0,54.0,54.0,51.0,54.0,Máximo potencial,52.12
Kim Dong Gi,28,ST ,41.0,41.0,41.0,35.0,35.0,36.0,36.0,37.0,37.0,37.0,43.0,43.0,43.0,47.0,47.0,49.0,49.0,49.0,49.0,49.0,52.0,52.0,56.0,56.0,52.0,56.0,Máximo potencial,52.75
J. Balanta,20,ST ,31.0,31.0,31.0,38.0,38.0,40.0,40.0,34.0,34.0,34.0,45.0,45.0,45.0,54.0,54.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,56.0,56.0,55.0,56.0,Joven promesa,55.38
A. Samizadeh,18,ST ,32.0,32.0,32.0,38.0,38.0,40.0,40.0,35.0,35.0,35.0,46.0,46.0,46.0,53.0,53.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,Joven promesa,56.0
L. Bezzat,20,RW LW ,35.0,35.0,35.0,42.0,42.0,45.0,45.0,40.0,40.0,40.0,49.0,49.0,49.0,56.0,56.0,55.0,55.0,55.0,57.0,57.0,55.0,55.0,53.0,53.0,55.0,53.0,Joven promesa,54.75
L. Burke,19,RB RWB ,56.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,51.0,51.0,51.0,53.0,53.0,49.0,49.0,49.0,50.0,50.0,48.0,48.0,45.0,45.0,48.0,45.0,Joven promesa,47.38
V. Bogaerts,19,LW CAM ,41.0,41.0,41.0,45.0,45.0,46.0,46.0,45.0,45.0,45.0,52.0,52.0,52.0,55.0,55.0,56.0,56.0,56.0,55.0,55.0,53.0,53.0,49.0,49.0,53.0,49.0,Joven promesa,52.0
B. Dione,20,ST ,31.0,31.0,31.0,36.0,36.0,39.0,39.0,36.0,36.0,36.0,50.0,50.0,50.0,55.0,55.0,57.0,57.0,57.0,56.0,56.0,57.0,57.0,56.0,56.0,57.0,56.0,Joven promesa,56.38
G. Shaw,25,ST ,37.0,37.0,37.0,36.0,36.0,38.0,38.0,39.0,39.0,39.0,49.0,49.0,49.0,51.0,51.0,53.0,53.0,53.0,51.0,51.0,54.0,54.0,56.0,56.0,54.0,56.0,Máximo potencial,54.0
T. Ivanof,19,LW RW CAM ,40.0,40.0,40.0,47.0,47.0,49.0,49.0,45.0,45.0,45.0,51.0,51.0,51.0,57.0,57.0,56.0,56.0,56.0,57.0,57.0,55.0,55.0,51.0,51.0,55.0,51.0,Joven promesa,54.0
A. Maksimenko,21,ST CAM RM ,38.0,38.0,38.0,46.0,46.0,47.0,47.0,42.0,42.0,42.0,50.0,50.0,50.0,56.0,56.0,55.0,55.0,55.0,57.0,57.0,55.0,55.0,53.0,53.0,55.0,53.0,Joven promesa,54.75
S. Pedersen,18,ST ,31.0,31.0,31.0,36.0,36.0,37.0,37.0,34.0,34.0,34.0,45.0,45.0,45.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,55.0,55.0,56.0,56.0,55.0,56.0,Joven promesa,55.12
A. Hoven,19,RM ST ,35.0,35.0,35.0,38.0,38.0,39.0,39.0,35.0,35.0,35.0,44.0,44.0,44.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,56.0,56.0,54.0,56.0,Joven promesa,54.75
C. Hendry,19,ST ,32.0,32.0,32.0,37.0,37.0,38.0,38.0,34.0,34.0,34.0,45.0,45.0,45.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,55.0,55.0,56.0,56.0,55.0,56.0,Joven promesa,55.12
Jung Seung Yong,26,LWB LB ,59.0,59.0,59.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,50.0,50.0,50.0,51.0,51.0,50.0,50.0,50.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,Máximo potencial,50.25
T. Kishimoto,19,ST ,36.0,36.0,36.0,35.0,35.0,36.0,36.0,36.0,36.0,36.0,43.0,43.0,43.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,52.0,52.0,56.0,56.0,52.0,56.0,Joven promesa,53.0
Dudu,21,ST ,34.0,34.0,34.0,40.0,40.0,43.0,43.0,39.0,39.0,39.0,51.0,51.0,51.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,57.0,56.0,Joven promesa,56.62
M. Jackson,26,ST ,39.0,39.0,39.0,44.0,44.0,46.0,46.0,42.0,42.0,42.0,50.0,50.0,50.0,57.0,57.0,54.0,54.0,54.0,57.0,57.0,55.0,55.0,56.0,56.0,55.0,56.0,Máximo potencial,55.88
K. Wootton,20,ST ,37.0,37.0,37.0,38.0,38.0,38.0,38.0,37.0,37.0,37.0,45.0,45.0,45.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,53.0,53.0,56.0,56.0,53.0,56.0,Joven promesa,53.38
D. López,17,ST ,33.0,33.0,33.0,35.0,35.0,36.0,36.0,34.0,34.0,34.0,47.0,47.0,47.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,56.0,56.0,55.0,56.0,Joven promesa,54.88
S. Haugen,19,ST ,35.0,35.0,35.0,39.0,39.0,40.0,40.0,36.0,36.0,36.0,45.0,45.0,45.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,55.0,55.0,56.0,56.0,55.0,56.0,Joven promesa,54.88
S. Smith,19,ST ,34.0,34.0,34.0,36.0,36.0,38.0,38.0,36.0,36.0,36.0,48.0,48.0,48.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,56.0,56.0,54.0,56.0,Joven promesa,54.5
B. Ashley-Seal,18,ST ,31.0,31.0,31.0,36.0,36.0,37.0,37.0,32.0,32.0,32.0,43.0,43.0,43.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0,54.0,54.0,56.0,56.0,54.0,56.0,Joven promesa,54.5
T. Sufyani,25,RM ST ,31.0,31.0,31.0,36.0,36.0,37.0,37.0,34.0,34.0,34.0,45.0,45.0,45.0,53.0,53.0,54.0,54.0,54.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,Máximo potencial,55.75
S. Mavididi,19,LM ST ,35.0,35.0,35.0,40.0,40.0,42.0,42.0,35.0,35.0,35.0,44.0,44.0,44.0,55.0,55.0,52.0,52.0,52.0,56.0,56.0,55.0,55.0,56.0,56.0,55.0,56.0,Joven promesa,55.62
H. Smith,22,ST ,35.0,35.0,35.0,33.0,33.0,35.0,35.0,35.0,35.0,35.0,44.0,44.0,44.0,49.0,49.0,50.0,50.0,50.0,51.0,51.0,53.0,53.0,56.0,56.0,53.0,56.0,Máximo potencial,53.62
C. Omeje,27,ST ,33.0,33.0,33.0,34.0,34.0,36.0,36.0,33.0,33.0,33.0,44.0,44.0,44.0,50.0,50.0,51.0,51.0,51.0,52.0,52.0,54.0,54.0,56.0,56.0,54.0,56.0,Máximo potencial,54.25
L. Nilsen,22,LW LB ,49.0,49.0,49.0,55.0,55.0,56.0,56.0,49.0,49.0,49.0,48.0,48.0,48.0,54.0,54.0,50.0,50.0,50.0,54.0,54.0,52.0,52.0,49.0,49.0,52.0,49.0,Máximo potencial,51.38
M. Berisha,19,ST CAM CF ,33.0,33.0,33.0,38.0,38.0,40.0,40.0,38.0,38.0,38.0,50.0,50.0,50.0,56.0,56.0,55.0,55.0,55.0,56.0,56.0,56.0,56.0,57.0,57.0,56.0,57.0,Joven promesa,56.38
Jo Yong Jae,19,RW ,34.0,34.0,34.0,39.0,39.0,42.0,42.0,37.0,37.0,37.0,47.0,47.0,47.0,55.0,55.0,54.0,54.0,54.0,56.0,56.0,54.0,54.0,51.0,51.0,54.0,51.0,Joven promesa,53.38
Y. Frick,19,ST ,38.0,38.0,38.0,36.0,36.0,37.0,37.0,37.0,37.0,37.0,44.0,44.0,44.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,51.0,51.0,55.0,55.0,51.0,55.0,Joven promesa,52.0
A. Al Amoudi,30,RM ST ,31.0,31.0,31.0,37.0,37.0,39.0,39.0,34.0,34.0,34.0,46.0,46.0,46.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0,56.0,56.0,55.0,55.0,56.0,55.0,Máximo potencial,55.38
J. Soladio,19,ST ,32.0,32.0,32.0,38.0,38.0,40.0,40.0,38.0,38.0,38.0,49.0,49.0,49.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,Joven promesa,54.75
C. Carletti,20,ST ,33.0,33.0,33.0,33.0,33.0,35.0,35.0,34.0,34.0,34.0,44.0,44.0,44.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,52.0,52.0,55.0,55.0,52.0,55.0,Joven promesa,52.38
V. Kusej,17,ST ,29.0,29.0,29.0,38.0,38.0,41.0,41.0,35.0,35.0,35.0,48.0,48.0,48.0,56.0,56.0,56.0,56.0,56.0,58.0,58.0,57.0,57.0,55.0,55.0,57.0,55.0,Joven promesa,56.5
R. Mierez,20,ST ,35.0,35.0,35.0,38.0,38.0,40.0,40.0,37.0,37.0,37.0,46.0,46.0,46.0,50.0,50.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,55.0,55.0,52.0,55.0,Joven promesa,52.88
P. Schmidt,18,ST ,32.0,32.0,32.0,35.0,35.0,35.0,35.0,32.0,32.0,32.0,41.0,41.0,41.0,50.0,50.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,55.0,55.0,53.0,55.0,Joven promesa,53.75
J. McDonagh,21,ST RW ,36.0,36.0,36.0,42.0,42.0,45.0,45.0,39.0,39.0,39.0,47.0,47.0,47.0,55.0,55.0,53.0,53.0,53.0,56.0,56.0,54.0,54.0,53.0,53.0,54.0,53.0,Joven promesa,54.12
J. Dolný,25,ST LW LM ,31.0,31.0,31.0,36.0,36.0,39.0,39.0,37.0,37.0,37.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,Máximo potencial,56.0
M. Volpe,19,ST ,39.0,39.0,39.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,43.0,43.0,43.0,47.0,47.0,48.0,48.0,48.0,48.0,48.0,51.0,51.0,55.0,55.0,51.0,55.0,Joven promesa,51.75
S. Gutiérrez,19,RM ST ,31.0,31.0,31.0,35.0,35.0,37.0,37.0,34.0,34.0,34.0,45.0,45.0,45.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,54.0,54.0,55.0,55.0,54.0,55.0,Joven promesa,54.88
T. Müsel,17,ST ,36.0,36.0,36.0,41.0,41.0,44.0,44.0,40.0,40.0,40.0,49.0,49.0,49.0,56.0,56.0,55.0,55.0,55.0,57.0,57.0,56.0,56.0,55.0,55.0,56.0,55.0,Joven promesa,55.88
M. Urynowicz,21,CAM ST ,34.0,34.0,34.0,35.0,35.0,36.0,36.0,36.0,36.0,36.0,47.0,47.0,47.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,55.0,55.0,53.0,55.0,Joven promesa,53.5
T. Nozawa,35,LM ST ,48.0,48.0,48.0,45.0,45.0,47.0,47.0,51.0,51.0,51.0,57.0,57.0,57.0,55.0,55.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,55.0,55.0,56.0,55.0,Cercano al retiro,55.62
L. Lauberbach,19,CAM ST RM ,39.0,39.0,39.0,45.0,45.0,47.0,47.0,41.0,41.0,41.0,48.0,48.0,48.0,55.0,55.0,52.0,52.0,52.0,56.0,56.0,54.0,54.0,55.0,55.0,54.0,55.0,Joven promesa,54.88
T. Hornby-Forbes,21,RWB RB ,53.0,53.0,53.0,55.0,55.0,53.0,53.0,47.0,47.0,47.0,41.0,41.0,41.0,47.0,47.0,43.0,43.0,43.0,47.0,47.0,45.0,45.0,43.0,43.0,45.0,43.0,Joven promesa,44.75
G. Rizzo,20,ST ,34.0,34.0,34.0,34.0,34.0,35.0,35.0,34.0,34.0,34.0,43.0,43.0,43.0,48.0,48.0,50.0,50.0,50.0,50.0,50.0,52.0,52.0,55.0,55.0,52.0,55.0,Joven promesa,52.62
J. Nicholson,22,LM ST CAM ,38.0,38.0,38.0,44.0,44.0,46.0,46.0,42.0,42.0,42.0,50.0,50.0,50.0,57.0,57.0,55.0,55.0,55.0,57.0,57.0,56.0,56.0,55.0,55.0,56.0,55.0,Máximo potencial,55.88
E. Pavlidis,18,CAM ST LM ,40.0,40.0,40.0,43.0,43.0,45.0,45.0,42.0,42.0,42.0,49.0,49.0,49.0,55.0,55.0,54.0,54.0,54.0,55.0,55.0,54.0,54.0,52.0,52.0,54.0,52.0,Joven promesa,53.5
J. Henriksen,26,RWB ,54.0,54.0,54.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,52.0,52.0,52.0,56.0,56.0,54.0,54.0,54.0,56.0,56.0,55.0,55.0,57.0,57.0,55.0,57.0,Máximo potencial,56.0
T. Gjertsen,25,LW ,36.0,36.0,36.0,41.0,41.0,42.0,42.0,37.0,37.0,37.0,45.0,45.0,45.0,54.0,54.0,53.0,53.0,53.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,Máximo potencial,55.25
A. De Oliveira Maia,19,ST ,32.0,32.0,32.0,34.0,34.0,36.0,36.0,33.0,33.0,33.0,44.0,44.0,44.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0,54.0,54.0,55.0,55.0,54.0,55.0,Joven promesa,54.12
N. Batalla,19,ST ,47.0,47.0,47.0,53.0,53.0,55.0,55.0,51.0,51.0,51.0,54.0,54.0,54.0,58.0,58.0,56.0,56.0,56.0,57.0,57.0,56.0,56.0,55.0,55.0,56.0,55.0,Joven promesa,55.88
C. Rojas,19,ST ,32.0,32.0,32.0,37.0,37.0,39.0,39.0,35.0,35.0,35.0,44.0,44.0,44.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,Joven promesa,54.5
Alan,20,ST ,32.0,32.0,32.0,36.0,36.0,39.0,39.0,36.0,36.0,36.0,48.0,48.0,48.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,55.0,55.0,54.0,55.0,Joven promesa,54.12
C. Ogbene,20,ST RM LM ,45.0,45.0,45.0,48.0,48.0,49.0,49.0,45.0,45.0,45.0,48.0,48.0,48.0,55.0,55.0,54.0,54.0,54.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,Joven promesa,55.25
L. Lobjoit,22,LM ST ,47.0,47.0,47.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,52.0,52.0,52.0,56.0,56.0,55.0,55.0,55.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,Máximo potencial,55.25
K. Chinen,22,CF ,32.0,32.0,32.0,37.0,37.0,39.0,39.0,35.0,35.0,35.0,46.0,46.0,46.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,56.0,56.0,57.0,57.0,56.0,57.0,Máximo potencial,56.12
B. Igiehon,23,ST ,41.0,41.0,41.0,39.0,39.0,40.0,40.0,41.0,41.0,41.0,47.0,47.0,47.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0,55.0,55.0,53.0,55.0,Máximo potencial,53.25
F. Di Mariano,21,RW CAM LW ,36.0,36.0,36.0,42.0,42.0,44.0,44.0,43.0,43.0,43.0,53.0,53.0,53.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,52.0,52.0,56.0,52.0,Joven promesa,54.5
G. Bizzotto,20,CF ,31.0,31.0,31.0,39.0,39.0,41.0,41.0,35.0,35.0,35.0,47.0,47.0,47.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,Joven promesa,56.0
G. Gerkondani,19,ST ,34.0,34.0,34.0,38.0,38.0,40.0,40.0,35.0,35.0,35.0,44.0,44.0,44.0,52.0,52.0,52.0,52.0,52.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,Joven promesa,55.0
F. Dietz,18,ST ,34.0,34.0,34.0,34.0,34.0,35.0,35.0,34.0,34.0,34.0,44.0,44.0,44.0,47.0,47.0,49.0,49.0,49.0,48.0,48.0,51.0,51.0,55.0,55.0,51.0,55.0,Joven promesa,51.75
P. Mullin,22,CAM ST ,34.0,34.0,34.0,35.0,35.0,36.0,36.0,34.0,34.0,34.0,44.0,44.0,44.0,49.0,49.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0,55.0,55.0,53.0,55.0,Máximo potencial,53.25
G. Pender,23,ST ,34.0,34.0,34.0,36.0,36.0,38.0,38.0,37.0,37.0,37.0,48.0,48.0,48.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,55.0,55.0,54.0,55.0,Máximo potencial,53.88
R. Velazco,24,ST ,35.0,35.0,35.0,41.0,41.0,43.0,43.0,40.0,40.0,40.0,49.0,49.0,49.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,Máximo potencial,54.75
A. Samuel,21,RM ST ,36.0,36.0,36.0,39.0,39.0,40.0,40.0,36.0,36.0,36.0,43.0,43.0,43.0,52.0,52.0,49.0,49.0,49.0,53.0,53.0,52.0,52.0,55.0,55.0,52.0,55.0,Joven promesa,53.38
T. Elsebutangen,19,ST ,34.0,34.0,34.0,37.0,37.0,38.0,38.0,35.0,35.0,35.0,44.0,44.0,44.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,53.0,53.0,55.0,55.0,53.0,55.0,Joven promesa,53.5
S. Grønning,20,ST ,31.0,31.0,31.0,36.0,36.0,38.0,38.0,33.0,33.0,33.0,44.0,44.0,44.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,55.0,55.0,54.0,55.0,Joven promesa,54.38
N. Awuku,17,RM ST ,37.0,37.0,37.0,38.0,38.0,39.0,39.0,35.0,35.0,35.0,42.0,42.0,42.0,51.0,51.0,49.0,49.0,49.0,53.0,53.0,52.0,52.0,55.0,55.0,52.0,55.0,Joven promesa,53.38
D. Stückler,20,ST ,38.0,38.0,38.0,41.0,41.0,42.0,42.0,39.0,39.0,39.0,46.0,46.0,46.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,54.0,54.0,55.0,55.0,54.0,55.0,Joven promesa,54.12
M. Ludwig,18,ST CAM ,42.0,42.0,42.0,44.0,44.0,45.0,45.0,46.0,46.0,46.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,55.0,55.0,56.0,56.0,55.0,56.0,Joven promesa,55.12
W. Sasaki,20,LW RW CAM ,45.0,45.0,45.0,51.0,51.0,52.0,52.0,49.0,49.0,49.0,53.0,53.0,53.0,57.0,57.0,55.0,55.0,55.0,56.0,56.0,55.0,55.0,53.0,53.0,55.0,53.0,Joven promesa,54.5
L. Rogerson,19,CAM LW RW ,44.0,44.0,44.0,48.0,48.0,50.0,50.0,48.0,48.0,48.0,53.0,53.0,53.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,56.0,53.0,Joven promesa,54.88
J. Rikemberg,18,CF ,30.0,30.0,30.0,37.0,37.0,40.0,40.0,36.0,36.0,36.0,49.0,49.0,49.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,56.0,54.0,Joven promesa,55.25
L. Grabovac,19,CAM ST LW ,33.0,33.0,33.0,41.0,41.0,44.0,44.0,37.0,37.0,37.0,47.0,47.0,47.0,55.0,55.0,53.0,53.0,53.0,56.0,56.0,53.0,53.0,51.0,51.0,53.0,51.0,Joven promesa,53.0
M. Currarino,24,CF ,31.0,31.0,31.0,35.0,35.0,37.0,37.0,34.0,34.0,34.0,46.0,46.0,46.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,Máximo potencial,55.5
