Name,Age,Preferred Positions,CB,LCB,RCB,LB,RB,LWB,RWB,CDM,LDM,RDM,CM,LCM,RCM,LM,RM,CAM,LAM,RAM,LW,RW,LF,RF,LS,RS,CF,ST,Rango edad,Score_prom
M. Brahimi,24,CAM CM ,52.0,52.0,52.0,56.0,56.0,57.0,57.0,56.0,56.0,56.0,61.0,61.0,61.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,61.0,61.0,64.0,61.0,Máximo potencial,61.0
Asumah,20,RM LM ,40.0,40.0,40.0,42.0,42.0,44.0,44.0,42.0,42.0,42.0,53.0,53.0,53.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0,Joven promesa,53.64
Esteve,21,CAM CM ,60.0,60.0,60.0,59.0,59.0,59.0,59.0,62.0,62.0,62.0,61.0,61.0,61.0,59.0,59.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,56.0,56.0,59.0,56.0,Joven promesa,60.91
R. Spinaci,24,CDM ,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,51.0,51.0,53.0,51.0,Máximo potencial,57.27
E. Torres,19,LW LM ,36.0,36.0,36.0,46.0,46.0,48.0,48.0,44.0,44.0,44.0,55.0,55.0,55.0,61.0,61.0,60.0,60.0,60.0,61.0,61.0,60.0,60.0,56.0,56.0,60.0,56.0,Joven promesa,54.45
L. Jeréz Silva,28,CB CDM ,64.0,64.0,64.0,61.0,61.0,60.0,60.0,61.0,61.0,61.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,55.0,55.0,56.0,56.0,55.0,56.0,Máximo potencial,56.91
H. El Helwe,22,LM CAM RM ,40.0,40.0,40.0,45.0,45.0,48.0,48.0,44.0,44.0,44.0,54.0,54.0,54.0,61.0,61.0,60.0,60.0,60.0,62.0,62.0,60.0,60.0,59.0,59.0,60.0,59.0,Máximo potencial,54.18
J. Strauß,21,CDM LM ,53.0,53.0,53.0,56.0,56.0,57.0,57.0,58.0,58.0,58.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,59.0,59.0,56.0,56.0,59.0,56.0,Joven promesa,59.91
E. Goldero,33,LM CAM ,53.0,53.0,53.0,59.0,59.0,60.0,60.0,56.0,56.0,56.0,59.0,59.0,59.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,Cercano al retiro,59.27
O. Fane,23,CDM CM ,64.0,64.0,64.0,64.0,64.0,63.0,63.0,64.0,64.0,64.0,61.0,61.0,61.0,59.0,59.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,55.0,55.0,56.0,55.0,Máximo potencial,60.64
M. Bakaev,29,CM CDM ,59.0,59.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,60.0,60.0,60.0,58.0,58.0,57.0,57.0,57.0,56.0,56.0,55.0,55.0,52.0,52.0,55.0,52.0,Máximo potencial,59.09
R. Jensen,21,CM ,58.0,58.0,58.0,56.0,56.0,57.0,57.0,61.0,61.0,61.0,61.0,61.0,61.0,57.0,57.0,58.0,58.0,58.0,55.0,55.0,56.0,56.0,54.0,54.0,56.0,54.0,Joven promesa,59.45
M. Ballini,28,CDM ,64.0,64.0,64.0,60.0,60.0,59.0,59.0,61.0,61.0,61.0,53.0,53.0,53.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,Máximo potencial,53.73
B. Lozano,20,RM RW ,37.0,37.0,37.0,47.0,47.0,50.0,50.0,43.0,43.0,43.0,54.0,54.0,54.0,61.0,61.0,59.0,59.0,59.0,62.0,62.0,61.0,61.0,58.0,58.0,61.0,58.0,Joven promesa,53.64
E. Ba,24,CM CDM ,59.0,59.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,61.0,61.0,59.0,59.0,61.0,59.0,Máximo potencial,61.73
P. Sarr,24,CDM CM ,57.0,57.0,57.0,59.0,59.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,59.0,59.0,59.0,58.0,58.0,56.0,56.0,54.0,54.0,56.0,54.0,Máximo potencial,60.27
Javi Alonso,18,CDM CM ,60.0,60.0,60.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,61.0,61.0,61.0,58.0,58.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,55.0,55.0,57.0,55.0,Joven promesa,59.91
B. Clifford,24,CM CAM ,54.0,54.0,54.0,57.0,57.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,59.0,59.0,57.0,57.0,59.0,57.0,Máximo potencial,59.91
E. Ramírez,20,LM ST ,38.0,38.0,38.0,46.0,46.0,48.0,48.0,44.0,44.0,44.0,57.0,57.0,57.0,63.0,63.0,62.0,62.0,62.0,63.0,63.0,62.0,62.0,61.0,61.0,62.0,61.0,Joven promesa,55.91
O. NDicka,17,CB CM ,64.0,64.0,64.0,62.0,62.0,61.0,61.0,63.0,63.0,63.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,60.0,60.0,58.0,58.0,60.0,58.0,Joven promesa,61.09
S. Jovanović,25,ST RM LM ,39.0,39.0,39.0,47.0,47.0,50.0,50.0,45.0,45.0,45.0,55.0,55.0,55.0,61.0,61.0,59.0,59.0,59.0,61.0,61.0,59.0,59.0,58.0,58.0,59.0,58.0,Máximo potencial,54.45
G. Gillespie,25,CM RB ,60.0,60.0,60.0,61.0,61.0,63.0,63.0,62.0,62.0,62.0,58.0,58.0,58.0,59.0,59.0,55.0,55.0,55.0,56.0,56.0,52.0,52.0,47.0,47.0,52.0,47.0,Máximo potencial,58.45
R. Gelmi,22,CM CDM CB ,61.0,61.0,61.0,59.0,59.0,56.0,56.0,53.0,53.0,53.0,41.0,41.0,41.0,43.0,43.0,39.0,39.0,39.0,42.0,42.0,42.0,42.0,47.0,47.0,42.0,47.0,Máximo potencial,44.09
K. Yamamoto,27,RB CDM CM ,55.0,55.0,55.0,57.0,57.0,59.0,59.0,57.0,57.0,57.0,61.0,61.0,61.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,55.0,55.0,59.0,55.0,Máximo potencial,60.09
L. D'Ath,24,LM CM RM ,49.0,49.0,49.0,55.0,55.0,57.0,57.0,54.0,54.0,54.0,59.0,59.0,59.0,61.0,61.0,60.0,60.0,60.0,61.0,61.0,59.0,59.0,57.0,57.0,59.0,57.0,Máximo potencial,58.27
R. Vincent,26,CM CDM ,59.0,59.0,59.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,Máximo potencial,60.27
Z. Pliev,25,LWB CB LM LB ,64.0,64.0,64.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,45.0,45.0,45.0,43.0,43.0,40.0,40.0,40.0,41.0,41.0,38.0,38.0,40.0,40.0,38.0,40.0,Máximo potencial,46.82
B. Renneke,24,RM LM ,35.0,35.0,35.0,44.0,44.0,47.0,47.0,42.0,42.0,42.0,55.0,55.0,55.0,61.0,61.0,61.0,61.0,61.0,62.0,62.0,60.0,60.0,57.0,57.0,60.0,57.0,Máximo potencial,54.18
D. Plessis,29,CB CDM ,65.0,65.0,65.0,53.0,53.0,51.0,51.0,61.0,61.0,61.0,55.0,55.0,55.0,45.0,45.0,49.0,49.0,49.0,44.0,44.0,47.0,47.0,48.0,48.0,47.0,48.0,Máximo potencial,53.18
C. Aasbak,23,LM LB ,60.0,60.0,60.0,61.0,61.0,62.0,62.0,60.0,60.0,60.0,59.0,59.0,59.0,60.0,60.0,58.0,58.0,58.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,Máximo potencial,59.18
C. Röcker,23,LM LB ,59.0,59.0,59.0,61.0,61.0,61.0,61.0,58.0,58.0,58.0,54.0,54.0,54.0,57.0,57.0,53.0,53.0,53.0,56.0,56.0,53.0,53.0,52.0,52.0,53.0,52.0,Máximo potencial,55.36
T. Lindenhahn,26,RB RM LM CM ,58.0,58.0,58.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,57.0,57.0,59.0,57.0,Máximo potencial,60.73
F. Flórez,24,CDM ,61.0,61.0,61.0,58.0,58.0,59.0,59.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,52.0,52.0,54.0,52.0,Máximo potencial,57.09
M. Mbaye,21,CM ,56.0,56.0,56.0,56.0,56.0,57.0,57.0,58.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,59.0,59.0,57.0,57.0,59.0,57.0,Joven promesa,60.18
R. Muirhead,21,CAM LM ST ,39.0,39.0,39.0,41.0,41.0,43.0,43.0,39.0,39.0,39.0,50.0,50.0,50.0,56.0,56.0,56.0,56.0,56.0,58.0,58.0,59.0,59.0,61.0,61.0,59.0,61.0,Joven promesa,49.73
L. Martínez,22,CDM ,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,57.0,57.0,56.0,56.0,54.0,54.0,56.0,54.0,Máximo potencial,59.36
A. Jallow,18,LM RM ,32.0,32.0,32.0,41.0,41.0,45.0,45.0,41.0,41.0,41.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,54.0,54.0,59.0,54.0,Joven promesa,53.64
E. Purita,20,RB RM ,58.0,58.0,58.0,60.0,60.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,61.0,59.0,59.0,59.0,60.0,60.0,59.0,59.0,57.0,57.0,59.0,57.0,Joven promesa,58.82
A. Hyodo,35,CDM CM ,56.0,56.0,56.0,55.0,55.0,55.0,55.0,58.0,58.0,58.0,61.0,61.0,61.0,59.0,59.0,60.0,60.0,60.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,Cercano al retiro,59.55
A. Laukart,18,CM CAM ,53.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0,57.0,57.0,59.0,59.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,59.0,59.0,60.0,59.0,Joven promesa,57.64
J. McCourt,21,CM CDM ,60.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,52.0,52.0,55.0,52.0,Joven promesa,58.64
S. Eismann,29,CB RB CDM ,63.0,63.0,63.0,60.0,60.0,58.0,58.0,61.0,61.0,61.0,55.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,48.0,48.0,48.0,48.0,46.0,46.0,48.0,46.0,Máximo potencial,54.82
T. Aasheim,21,RM ,48.0,48.0,48.0,52.0,52.0,54.0,54.0,50.0,50.0,50.0,55.0,55.0,55.0,61.0,61.0,59.0,59.0,59.0,61.0,61.0,60.0,60.0,59.0,59.0,60.0,59.0,Joven promesa,55.82
C. Byrne,31,RM RW ,38.0,38.0,38.0,43.0,43.0,47.0,47.0,44.0,44.0,44.0,56.0,56.0,56.0,62.0,62.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,61.0,61.0,62.0,61.0,Cercano al retiro,55.18
E. Agyiri,19,CM ,54.0,54.0,54.0,56.0,56.0,57.0,57.0,58.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,58.0,58.0,60.0,58.0,Joven promesa,60.45
K. Bare,19,CM CDM CAM ,55.0,55.0,55.0,56.0,56.0,57.0,57.0,59.0,59.0,59.0,62.0,62.0,62.0,60.0,60.0,61.0,61.0,61.0,58.0,58.0,60.0,60.0,58.0,58.0,60.0,58.0,Joven promesa,60.55
E. Abouchabaka,17,CAM ,38.0,38.0,38.0,42.0,42.0,45.0,45.0,44.0,44.0,44.0,56.0,56.0,56.0,59.0,59.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,57.0,57.0,60.0,57.0,Joven promesa,54.64
T. Chancalay,18,CAM ST ,41.0,41.0,41.0,48.0,48.0,51.0,51.0,47.0,47.0,47.0,58.0,58.0,58.0,63.0,63.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,61.0,61.0,63.0,61.0,Joven promesa,57.55
K. Jakob,19,RB RM LM LB ,59.0,59.0,59.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,55.0,55.0,55.0,57.0,57.0,54.0,54.0,54.0,55.0,55.0,53.0,53.0,50.0,50.0,53.0,50.0,Joven promesa,56.18
M. Flynn,36,CM ,57.0,57.0,57.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,61.0,61.0,61.0,58.0,58.0,60.0,60.0,60.0,57.0,57.0,59.0,59.0,59.0,59.0,59.0,59.0,Cercano al retiro,59.64
J. Aribo,20,CAM CM ,54.0,54.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,60.0,60.0,57.0,57.0,60.0,57.0,Joven promesa,60.36
S. Bösel,22,RWB CM ,58.0,58.0,58.0,58.0,58.0,59.0,59.0,60.0,60.0,60.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,58.0,58.0,59.0,58.0,Máximo potencial,60.27
S. McConville,28,LM ,44.0,44.0,44.0,51.0,51.0,53.0,53.0,49.0,49.0,49.0,56.0,56.0,56.0,61.0,61.0,60.0,60.0,60.0,61.0,61.0,59.0,59.0,56.0,56.0,59.0,56.0,Máximo potencial,56.09
K. Dawson,27,RM CM ,55.0,55.0,55.0,60.0,60.0,61.0,61.0,58.0,58.0,58.0,61.0,61.0,61.0,64.0,64.0,61.0,61.0,61.0,62.0,62.0,61.0,61.0,59.0,59.0,61.0,59.0,Máximo potencial,60.73
S. Mvibudulu,24,LM RM ST ,46.0,46.0,46.0,50.0,50.0,51.0,51.0,47.0,47.0,47.0,53.0,53.0,53.0,60.0,60.0,57.0,57.0,57.0,60.0,60.0,60.0,60.0,61.0,61.0,60.0,61.0,Máximo potencial,53.73
O. Kurt,22,CDM CM ,54.0,54.0,54.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,58.0,58.0,53.0,53.0,58.0,53.0,Máximo potencial,60.73
Li Lei,25,LM LB ,60.0,60.0,60.0,61.0,61.0,60.0,60.0,59.0,59.0,59.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,51.0,51.0,49.0,49.0,47.0,47.0,49.0,47.0,Máximo potencial,54.82
W. Al Anazi,22,CM ,56.0,56.0,56.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,59.0,59.0,56.0,56.0,59.0,56.0,Máximo potencial,60.73
M. Camargo,23,RW LW CAM ,42.0,42.0,42.0,49.0,49.0,52.0,52.0,49.0,49.0,49.0,58.0,58.0,58.0,62.0,62.0,61.0,61.0,61.0,62.0,62.0,61.0,61.0,58.0,58.0,61.0,58.0,Máximo potencial,57.09
S. Diarra,22,CDM CM ,60.0,60.0,60.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,60.0,60.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,54.0,54.0,58.0,54.0,Máximo potencial,60.55
M. Ballmert,23,RB CDM ,61.0,61.0,61.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,55.0,55.0,55.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,49.0,49.0,51.0,49.0,Máximo potencial,56.27
T. Gorschlüter,33,CDM ,57.0,57.0,57.0,58.0,58.0,59.0,59.0,61.0,61.0,61.0,62.0,62.0,62.0,60.0,60.0,62.0,62.0,62.0,60.0,60.0,59.0,59.0,54.0,54.0,59.0,54.0,Cercano al retiro,61.36
D. Choinière,20,CAM LM ,38.0,38.0,38.0,45.0,45.0,47.0,47.0,45.0,45.0,45.0,56.0,56.0,56.0,61.0,61.0,62.0,62.0,62.0,63.0,63.0,61.0,61.0,57.0,57.0,61.0,57.0,Joven promesa,55.55
E. Mašović,18,CDM CB ,61.0,61.0,61.0,56.0,56.0,55.0,55.0,61.0,61.0,61.0,54.0,54.0,54.0,48.0,48.0,49.0,49.0,49.0,45.0,45.0,45.0,45.0,44.0,44.0,45.0,44.0,Joven promesa,53.45
S. Velázquez,26,RB RM CM ,62.0,62.0,62.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,61.0,61.0,61.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,53.0,53.0,59.0,53.0,Máximo potencial,61.64
A. Bray,21,RM ,36.0,36.0,36.0,46.0,46.0,50.0,50.0,44.0,44.0,44.0,53.0,53.0,53.0,61.0,61.0,58.0,58.0,58.0,61.0,61.0,59.0,59.0,56.0,56.0,59.0,56.0,Joven promesa,53.36
B. Bahn,24,RM LM CAM ,42.0,42.0,42.0,49.0,49.0,52.0,52.0,48.0,48.0,48.0,56.0,56.0,56.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,56.0,56.0,59.0,56.0,Máximo potencial,56.27
D. Etienne Jr.,20,LM ST ,40.0,40.0,40.0,46.0,46.0,49.0,49.0,45.0,45.0,45.0,56.0,56.0,56.0,63.0,63.0,62.0,62.0,62.0,64.0,64.0,63.0,63.0,61.0,61.0,63.0,61.0,Joven promesa,55.91
M. Haukås,30,CB CM RM LM ,63.0,63.0,63.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,61.0,63.0,Máximo potencial,61.27
Mayoral,20,LM RM ,35.0,35.0,35.0,46.0,46.0,49.0,49.0,41.0,41.0,41.0,51.0,51.0,51.0,61.0,61.0,59.0,59.0,59.0,63.0,63.0,59.0,59.0,56.0,56.0,59.0,56.0,Joven promesa,52.27
K. Ellison,38,CAM LM ST ,50.0,50.0,50.0,47.0,47.0,49.0,49.0,51.0,51.0,51.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,58.0,58.0,59.0,59.0,61.0,61.0,59.0,61.0,Cercano al retiro,55.91
J. Sheehan,22,CAM CM ,55.0,55.0,55.0,56.0,56.0,57.0,57.0,58.0,58.0,58.0,61.0,61.0,61.0,60.0,60.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,58.0,58.0,59.0,58.0,Máximo potencial,60.0
J. Thomas,21,CAM CM ,55.0,55.0,55.0,59.0,59.0,60.0,60.0,59.0,59.0,59.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,60.0,60.0,56.0,56.0,60.0,56.0,Joven promesa,61.36
M. Hazazi,29,RM RB ,57.0,57.0,57.0,61.0,61.0,62.0,62.0,57.0,57.0,57.0,55.0,55.0,55.0,59.0,59.0,55.0,55.0,55.0,58.0,58.0,54.0,54.0,52.0,52.0,54.0,52.0,Máximo potencial,56.27
Romay,26,CM CAM ,43.0,43.0,43.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,58.0,58.0,58.0,59.0,59.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,54.0,54.0,59.0,54.0,Máximo potencial,56.55
R. Harley,32,CM LM ,55.0,55.0,55.0,55.0,55.0,57.0,57.0,58.0,58.0,58.0,62.0,62.0,62.0,61.0,61.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,60.0,60.0,61.0,60.0,Cercano al retiro,61.0
H. Kılıç,24,CM ,58.0,58.0,58.0,59.0,59.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,59.0,59.0,59.0,58.0,58.0,57.0,57.0,54.0,54.0,57.0,54.0,Máximo potencial,60.27
M. Multhaup,20,CAM RM ,45.0,45.0,45.0,51.0,51.0,53.0,53.0,49.0,49.0,49.0,56.0,56.0,56.0,61.0,61.0,60.0,60.0,60.0,61.0,61.0,60.0,60.0,57.0,57.0,60.0,57.0,Joven promesa,56.09
D. Louiserre,22,CDM CM ,54.0,54.0,54.0,55.0,55.0,56.0,56.0,59.0,59.0,59.0,61.0,61.0,61.0,58.0,58.0,60.0,60.0,60.0,56.0,56.0,57.0,57.0,53.0,53.0,57.0,53.0,Máximo potencial,59.64
J. Partington,27,CDM CB RB ,63.0,63.0,63.0,61.0,61.0,60.0,60.0,63.0,63.0,63.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,51.0,51.0,54.0,51.0,Máximo potencial,59.45
J. Cook,27,ST CM CAM ,41.0,41.0,41.0,48.0,48.0,50.0,50.0,46.0,46.0,46.0,57.0,57.0,57.0,62.0,62.0,61.0,61.0,61.0,62.0,62.0,61.0,61.0,60.0,60.0,61.0,60.0,Máximo potencial,56.0
C. Daniel,29,LWB LB ST LM ,55.0,55.0,55.0,57.0,57.0,58.0,58.0,55.0,55.0,55.0,56.0,56.0,56.0,61.0,61.0,59.0,59.0,59.0,61.0,61.0,60.0,60.0,61.0,61.0,60.0,61.0,Máximo potencial,57.45
J. Anderson,21,CM ,48.0,48.0,48.0,55.0,55.0,56.0,56.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,61.0,61.0,60.0,60.0,56.0,56.0,60.0,56.0,Joven promesa,59.36
N. Rinderknecht,19,CB CDM ,63.0,63.0,63.0,60.0,60.0,59.0,59.0,61.0,61.0,61.0,56.0,56.0,56.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,51.0,Joven promesa,56.18
E. Birkelund,23,CM ,53.0,53.0,53.0,58.0,58.0,60.0,60.0,58.0,58.0,58.0,61.0,61.0,61.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,57.0,57.0,60.0,57.0,Máximo potencial,60.36
C. Suljic,20,CM ,61.0,61.0,61.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,60.0,60.0,61.0,60.0,Joven promesa,61.09
M. Gakpa,23,RM LM ,36.0,36.0,36.0,42.0,42.0,45.0,45.0,41.0,41.0,41.0,54.0,54.0,54.0,61.0,61.0,62.0,62.0,62.0,64.0,64.0,62.0,62.0,60.0,60.0,62.0,60.0,Máximo potencial,53.91
G. McCabe,28,CM RM CAM ,47.0,47.0,47.0,50.0,50.0,52.0,52.0,50.0,50.0,50.0,56.0,56.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,59.0,59.0,60.0,59.0,Máximo potencial,56.64
V. Janelt,19,CDM CM ,60.0,60.0,60.0,59.0,59.0,59.0,59.0,62.0,62.0,62.0,61.0,61.0,61.0,57.0,57.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,54.0,54.0,56.0,54.0,Joven promesa,59.73
Lucas Sotero,26,CAM ,40.0,40.0,40.0,46.0,46.0,49.0,49.0,47.0,47.0,47.0,57.0,57.0,57.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,54.0,54.0,59.0,54.0,Máximo potencial,56.09
E. Ćivić,21,LB LM ,52.0,52.0,52.0,55.0,55.0,56.0,56.0,54.0,54.0,54.0,56.0,56.0,56.0,61.0,61.0,59.0,59.0,59.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,Joven promesa,57.18
Diego Pampín,17,LM LB ,60.0,60.0,60.0,61.0,61.0,61.0,61.0,57.0,57.0,57.0,51.0,51.0,51.0,53.0,53.0,49.0,49.0,49.0,51.0,51.0,49.0,49.0,47.0,47.0,49.0,47.0,Joven promesa,52.45
M. Dembélé,23,CM CDM ,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,57.0,57.0,57.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,51.0,51.0,53.0,51.0,Máximo potencial,57.73
K. Sigurðsson,25,ST RW CAM ,48.0,48.0,48.0,50.0,50.0,51.0,51.0,52.0,52.0,52.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,59.0,59.0,60.0,60.0,59.0,59.0,60.0,59.0,Máximo potencial,57.64
N. Bishop,35,CM ,63.0,63.0,63.0,59.0,59.0,59.0,59.0,63.0,63.0,63.0,61.0,61.0,61.0,58.0,58.0,59.0,59.0,59.0,57.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,Cercano al retiro,60.45
Back Jong Hwan,32,RM RB ,63.0,63.0,63.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,Cercano al retiro,60.09
L. Longridge,25,LM ,34.0,34.0,34.0,44.0,44.0,47.0,47.0,42.0,42.0,42.0,54.0,54.0,54.0,61.0,61.0,59.0,59.0,59.0,61.0,61.0,60.0,60.0,57.0,57.0,60.0,57.0,Máximo potencial,53.36
J. Mosquera,20,CM CDM ,61.0,61.0,61.0,60.0,60.0,59.0,59.0,61.0,61.0,61.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,52.0,52.0,50.0,50.0,52.0,50.0,Joven promesa,56.73
Marcus Vinícius,33,RM ,52.0,52.0,52.0,56.0,56.0,57.0,57.0,54.0,54.0,54.0,57.0,57.0,57.0,61.0,61.0,59.0,59.0,59.0,62.0,62.0,62.0,62.0,65.0,65.0,62.0,65.0,Cercano al retiro,57.45
Rúben Vinagre,18,LM LWB ,59.0,59.0,59.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,59.0,57.0,Joven promesa,59.36
D. Philliskirk,26,ST CAM RM ,47.0,47.0,47.0,51.0,51.0,53.0,53.0,50.0,50.0,50.0,57.0,57.0,57.0,61.0,61.0,60.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,Máximo potencial,56.64
D. Gnaase,20,CM ,55.0,55.0,55.0,58.0,58.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,56.0,56.0,60.0,56.0,Joven promesa,60.64
C. Montano,25,LM ,47.0,47.0,47.0,52.0,52.0,54.0,54.0,50.0,50.0,50.0,54.0,54.0,54.0,61.0,61.0,58.0,58.0,58.0,62.0,62.0,59.0,59.0,59.0,59.0,59.0,59.0,Máximo potencial,55.27
M. Nalepa,22,CDM ,60.0,60.0,60.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,47.0,47.0,51.0,47.0,Máximo potencial,56.73
T. Nydam,17,LB CM ,56.0,56.0,56.0,59.0,59.0,60.0,60.0,59.0,59.0,59.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,60.0,60.0,56.0,56.0,60.0,56.0,Joven promesa,60.91
