Name,Age,Preferred Positions,CB,LCB,RCB,LB,RB,LWB,RWB,CDM,LDM,RDM,CM,LCM,RCM,LM,RM,CAM,LAM,RAM,LW,RW,LF,RF,LS,RS,CF,ST,Rango edad,Score_prom
A. Marciniak,28,CDM LB ,67.0,67.0,67.0,62.0,62.0,60.0,60.0,64.0,64.0,64.0,55.0,55.0,55.0,49.0,49.0,50.0,50.0,50.0,48.0,48.0,50.0,50.0,53.0,53.0,50.0,53.0,Máximo potencial,63.57
Fu Huan,23,LB RB ,58.0,58.0,58.0,62.0,62.0,63.0,63.0,60.0,60.0,60.0,57.0,57.0,57.0,59.0,59.0,54.0,54.0,54.0,55.0,55.0,51.0,51.0,46.0,46.0,51.0,46.0,Máximo potencial,60.57
B. Blasi,21,RB CB ,62.0,62.0,62.0,60.0,60.0,58.0,58.0,56.0,56.0,56.0,47.0,47.0,47.0,47.0,47.0,43.0,43.0,43.0,45.0,45.0,43.0,43.0,44.0,44.0,43.0,44.0,Joven promesa,60.29
C. Elder,22,LB ,59.0,59.0,59.0,62.0,62.0,61.0,61.0,57.0,57.0,57.0,51.0,51.0,51.0,55.0,55.0,49.0,49.0,49.0,52.0,52.0,49.0,49.0,48.0,48.0,49.0,48.0,Máximo potencial,60.43
G. Escobar,20,LB ,59.0,59.0,59.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,55.0,55.0,55.0,56.0,56.0,53.0,53.0,53.0,55.0,55.0,51.0,51.0,48.0,48.0,51.0,48.0,Joven promesa,60.71
J. Welzmüller,27,CB ,62.0,62.0,62.0,58.0,58.0,55.0,55.0,56.0,56.0,56.0,45.0,45.0,45.0,42.0,42.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,42.0,42.0,40.0,42.0,Máximo potencial,58.86
M. Leitgeb,29,CB CM CDM ,64.0,64.0,64.0,58.0,58.0,57.0,57.0,62.0,62.0,62.0,58.0,58.0,58.0,53.0,53.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,51.0,Máximo potencial,60.29
J. Clarke-Salter,19,CB ,62.0,62.0,62.0,60.0,60.0,57.0,57.0,58.0,58.0,58.0,48.0,48.0,48.0,46.0,46.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,45.0,45.0,43.0,45.0,Joven promesa,60.0
T. Broadbent,25,CB ,62.0,62.0,62.0,59.0,59.0,58.0,58.0,59.0,59.0,59.0,51.0,51.0,51.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,46.0,46.0,48.0,48.0,46.0,48.0,Máximo potencial,60.0
D. Gray,29,RB ,61.0,61.0,61.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,57.0,57.0,57.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,53.0,53.0,54.0,53.0,Máximo potencial,61.57
S. Hird,29,CDM CB ,62.0,62.0,62.0,58.0,58.0,56.0,56.0,59.0,59.0,59.0,52.0,52.0,52.0,48.0,48.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0,48.0,48.0,46.0,48.0,Máximo potencial,59.14
J. Jønsson,24,CB CDM ,65.0,65.0,65.0,63.0,63.0,62.0,62.0,62.0,62.0,62.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,Máximo potencial,63.57
A. Empereur,23,CB ,62.0,62.0,62.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,40.0,40.0,40.0,40.0,40.0,37.0,37.0,37.0,38.0,38.0,38.0,38.0,40.0,40.0,38.0,40.0,Máximo potencial,57.71
W. Jidayi,32,CB ,62.0,62.0,62.0,58.0,58.0,58.0,58.0,61.0,61.0,61.0,59.0,59.0,59.0,54.0,54.0,55.0,55.0,55.0,53.0,53.0,55.0,55.0,57.0,57.0,55.0,57.0,Cercano al retiro,59.71
J. Untersee,23,RB ,61.0,61.0,61.0,62.0,62.0,61.0,61.0,58.0,58.0,58.0,52.0,52.0,52.0,53.0,53.0,49.0,49.0,49.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,Máximo potencial,61.29
N. Molina Lucero,19,LB RB ,58.0,58.0,58.0,62.0,62.0,62.0,62.0,58.0,58.0,58.0,55.0,55.0,55.0,58.0,58.0,54.0,54.0,54.0,56.0,56.0,53.0,53.0,50.0,50.0,53.0,50.0,Joven promesa,60.29
G. Rojas,20,LB ,58.0,58.0,58.0,62.0,62.0,63.0,63.0,59.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,60.0,60.0,60.0,61.0,61.0,59.0,59.0,56.0,56.0,59.0,56.0,Joven promesa,60.57
N. Pond,32,CB ,62.0,62.0,62.0,58.0,58.0,56.0,56.0,59.0,59.0,59.0,48.0,48.0,48.0,44.0,44.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,44.0,44.0,41.0,44.0,Cercano al retiro,59.14
Y. Severin,20,CB ,62.0,62.0,62.0,60.0,60.0,58.0,58.0,57.0,57.0,57.0,47.0,47.0,47.0,47.0,47.0,43.0,43.0,43.0,44.0,44.0,42.0,42.0,43.0,43.0,42.0,43.0,Joven promesa,60.29
J. Pius,21,CB ,62.0,62.0,62.0,56.0,56.0,53.0,53.0,55.0,55.0,55.0,43.0,43.0,43.0,40.0,40.0,38.0,38.0,38.0,38.0,38.0,39.0,39.0,41.0,41.0,39.0,41.0,Joven promesa,57.71
T. Masushima,32,RB CB ,62.0,62.0,62.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,39.0,39.0,39.0,39.0,39.0,37.0,37.0,37.0,38.0,38.0,38.0,38.0,41.0,41.0,38.0,41.0,Cercano al retiro,56.86
R. Alfani,21,CB ,62.0,62.0,62.0,57.0,57.0,54.0,54.0,56.0,56.0,56.0,45.0,45.0,45.0,41.0,41.0,40.0,40.0,40.0,39.0,39.0,40.0,40.0,44.0,44.0,40.0,44.0,Joven promesa,58.29
F. Brügmann,26,LB RB ,59.0,59.0,59.0,62.0,62.0,63.0,63.0,59.0,59.0,59.0,53.0,53.0,53.0,56.0,56.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,50.0,50.0,52.0,50.0,Máximo potencial,61.0
V. Demidov,30,CB ,62.0,62.0,62.0,54.0,54.0,52.0,52.0,60.0,60.0,60.0,51.0,51.0,51.0,43.0,43.0,44.0,44.0,44.0,41.0,41.0,43.0,43.0,48.0,48.0,43.0,48.0,Máximo potencial,56.86
T. Moore,19,RB ,61.0,61.0,61.0,62.0,62.0,61.0,61.0,56.0,56.0,56.0,50.0,50.0,50.0,57.0,57.0,53.0,53.0,53.0,57.0,57.0,53.0,53.0,51.0,51.0,53.0,51.0,Joven promesa,61.29
R. Yamanaka,24,LM LB ,57.0,57.0,57.0,62.0,62.0,64.0,64.0,59.0,59.0,59.0,56.0,56.0,56.0,60.0,60.0,54.0,54.0,54.0,57.0,57.0,53.0,53.0,48.0,48.0,53.0,48.0,Máximo potencial,60.43
C. Traoré,22,RB ,59.0,59.0,59.0,62.0,62.0,62.0,62.0,56.0,56.0,56.0,50.0,50.0,50.0,56.0,56.0,50.0,50.0,50.0,54.0,54.0,50.0,50.0,48.0,48.0,50.0,48.0,Máximo potencial,60.71
Lee Ji Nam,32,CB ,62.0,62.0,62.0,59.0,59.0,57.0,57.0,58.0,58.0,58.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,48.0,48.0,50.0,50.0,48.0,50.0,Cercano al retiro,59.71
A. Ludwig,24,CB ,62.0,62.0,62.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,50.0,50.0,50.0,50.0,50.0,46.0,46.0,46.0,48.0,48.0,45.0,45.0,46.0,46.0,45.0,46.0,Máximo potencial,60.29
L. Rodríguez,23,LM LB ,60.0,60.0,60.0,62.0,62.0,63.0,63.0,60.0,60.0,60.0,60.0,60.0,60.0,63.0,63.0,62.0,62.0,62.0,63.0,63.0,60.0,60.0,56.0,56.0,60.0,56.0,Máximo potencial,61.43
A. Groven,25,LB RB ,61.0,61.0,61.0,62.0,62.0,63.0,63.0,61.0,61.0,61.0,58.0,58.0,58.0,60.0,60.0,57.0,57.0,57.0,59.0,59.0,58.0,58.0,57.0,57.0,58.0,57.0,Máximo potencial,61.86
J. Delem,24,CDM RB ,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,59.0,59.0,59.0,61.0,61.0,58.0,58.0,58.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,Máximo potencial,62.0
P. Doody,25,LB ,60.0,60.0,60.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,48.0,48.0,53.0,48.0,Máximo potencial,61.14
G. Taft,23,LB CB ,62.0,62.0,62.0,60.0,60.0,59.0,59.0,61.0,61.0,61.0,55.0,55.0,55.0,52.0,52.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,49.0,49.0,48.0,49.0,Máximo potencial,60.57
A. Melgalvis,27,RB RM ,61.0,61.0,61.0,62.0,62.0,63.0,63.0,61.0,61.0,61.0,60.0,60.0,60.0,62.0,62.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,Máximo potencial,61.86
M. Poaty,19,LB ,61.0,61.0,61.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,56.0,56.0,56.0,59.0,59.0,57.0,57.0,57.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,Joven promesa,61.57
O. Verdon,21,CB ,62.0,62.0,62.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,43.0,43.0,43.0,40.0,40.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,41.0,41.0,38.0,41.0,Joven promesa,58.0
D. Zagadou,18,LB CB ,62.0,62.0,62.0,55.0,55.0,53.0,53.0,55.0,55.0,55.0,45.0,45.0,45.0,45.0,45.0,42.0,42.0,42.0,43.0,43.0,42.0,42.0,44.0,44.0,42.0,44.0,Joven promesa,57.43
B. Lenihan,23,LB RB ,61.0,61.0,61.0,62.0,62.0,63.0,63.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,57.0,57.0,55.0,55.0,57.0,55.0,Máximo potencial,61.86
A. Madu,23,LB CB ,62.0,62.0,62.0,56.0,56.0,54.0,54.0,56.0,56.0,56.0,44.0,44.0,44.0,41.0,41.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,41.0,41.0,38.0,41.0,Máximo potencial,58.0
D. Fisher,23,LB RB ,62.0,62.0,62.0,62.0,62.0,61.0,61.0,56.0,56.0,56.0,49.0,49.0,49.0,53.0,53.0,48.0,48.0,48.0,51.0,51.0,48.0,48.0,46.0,46.0,48.0,46.0,Máximo potencial,61.71
Z. Al Sahafi,23,CDM CB ,62.0,62.0,62.0,54.0,54.0,53.0,53.0,59.0,59.0,59.0,51.0,51.0,51.0,44.0,44.0,45.0,45.0,45.0,42.0,42.0,45.0,45.0,47.0,47.0,45.0,47.0,Máximo potencial,57.14
K. Nowak,23,CDM CB ,62.0,62.0,62.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0,50.0,50.0,49.0,50.0,Máximo potencial,60.29
S. Echeverría,27,RB CB ,62.0,62.0,62.0,54.0,54.0,51.0,51.0,52.0,52.0,52.0,38.0,38.0,38.0,36.0,36.0,33.0,33.0,33.0,34.0,34.0,34.0,34.0,37.0,37.0,34.0,37.0,Máximo potencial,56.57
Dani Morer,19,CDM CM RB ,59.0,59.0,59.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,60.0,60.0,60.0,61.0,61.0,59.0,59.0,55.0,55.0,59.0,55.0,Joven promesa,60.71
L. Agbenyenu,20,LB LW ,61.0,61.0,61.0,63.0,63.0,64.0,64.0,59.0,59.0,59.0,58.0,58.0,58.0,63.0,63.0,60.0,60.0,60.0,63.0,63.0,62.0,62.0,61.0,61.0,62.0,61.0,Joven promesa,62.43
A. Smith-Brown,21,LB ,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,56.0,56.0,56.0,59.0,59.0,56.0,56.0,56.0,57.0,57.0,55.0,55.0,52.0,52.0,55.0,52.0,Joven promesa,62.0
S. Palla,28,LB ,60.0,60.0,60.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,52.0,52.0,52.0,56.0,56.0,52.0,52.0,52.0,54.0,54.0,50.0,50.0,48.0,48.0,50.0,48.0,Máximo potencial,61.14
G. Taylor,27,RB CB LB ,60.0,60.0,60.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,54.0,54.0,54.0,55.0,55.0,51.0,51.0,51.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,Máximo potencial,61.14
M. Sarr,22,CB ,62.0,62.0,62.0,60.0,60.0,59.0,59.0,61.0,61.0,61.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,51.0,51.0,50.0,50.0,51.0,50.0,Máximo potencial,60.57
Einar Galilea,22,CB ,62.0,62.0,62.0,56.0,56.0,54.0,54.0,56.0,56.0,56.0,46.0,46.0,46.0,44.0,44.0,43.0,43.0,43.0,42.0,42.0,43.0,43.0,45.0,45.0,43.0,45.0,Máximo potencial,58.0
M. Wachs,21,LB ,58.0,58.0,58.0,62.0,62.0,63.0,63.0,59.0,59.0,59.0,57.0,57.0,57.0,60.0,60.0,57.0,57.0,57.0,58.0,58.0,55.0,55.0,51.0,51.0,55.0,51.0,Joven promesa,60.57
E. Koffi,22,RB ,63.0,63.0,63.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,58.0,58.0,58.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,58.0,58.0,57.0,57.0,58.0,57.0,Máximo potencial,62.14
O. Taşdelen,30,CB LB ,63.0,63.0,63.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,56.0,56.0,56.0,56.0,57.0,57.0,56.0,57.0,Máximo potencial,62.14
H. Gjesdal,23,LB CB ,62.0,62.0,62.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,49.0,49.0,49.0,47.0,47.0,45.0,45.0,45.0,44.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,Máximo potencial,58.57
T. Adarabioyo,19,CB ,62.0,62.0,62.0,58.0,58.0,56.0,56.0,58.0,58.0,58.0,50.0,50.0,50.0,47.0,47.0,46.0,46.0,46.0,45.0,45.0,44.0,44.0,45.0,45.0,44.0,45.0,Joven promesa,59.14
José Amo,19,CB ,62.0,62.0,62.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,52.0,52.0,49.0,49.0,50.0,50.0,49.0,50.0,Joven promesa,61.14
G. Fechner,19,CB CDM ,62.0,62.0,62.0,59.0,59.0,58.0,58.0,62.0,62.0,62.0,57.0,57.0,57.0,54.0,54.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,51.0,Joven promesa,60.0
D. Maresic,17,CB ,62.0,62.0,62.0,57.0,57.0,54.0,54.0,56.0,56.0,56.0,45.0,45.0,45.0,41.0,41.0,40.0,40.0,40.0,39.0,39.0,40.0,40.0,42.0,42.0,40.0,42.0,Joven promesa,58.29
Gorosabel,20,RB ,59.0,59.0,59.0,62.0,62.0,61.0,61.0,58.0,58.0,58.0,52.0,52.0,52.0,53.0,53.0,51.0,51.0,51.0,52.0,52.0,49.0,49.0,45.0,45.0,49.0,45.0,Joven promesa,60.43
J. Wright,22,CB ,62.0,62.0,62.0,55.0,55.0,54.0,54.0,58.0,58.0,58.0,50.0,50.0,50.0,47.0,47.0,46.0,46.0,46.0,44.0,44.0,45.0,45.0,44.0,44.0,45.0,44.0,Máximo potencial,57.71
D. Stec,23,RM RB ,58.0,58.0,58.0,62.0,62.0,63.0,63.0,57.0,57.0,57.0,55.0,55.0,55.0,60.0,60.0,56.0,56.0,56.0,60.0,60.0,57.0,57.0,55.0,55.0,57.0,55.0,Máximo potencial,60.57
T. Thomas,21,CDM CB ,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0,52.0,51.0,Joven promesa,62.0
T. Tzimopoulos,31,CDM CB ,62.0,62.0,62.0,57.0,57.0,57.0,57.0,60.0,60.0,60.0,55.0,55.0,55.0,52.0,52.0,51.0,51.0,51.0,50.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,Cercano al retiro,59.14
C. Shaughnessy,21,CM CDM CB ,62.0,62.0,62.0,59.0,59.0,58.0,58.0,60.0,60.0,60.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,Joven promesa,60.0
M. Boben,23,CB ,62.0,62.0,62.0,56.0,56.0,51.0,51.0,50.0,50.0,50.0,37.0,37.0,37.0,37.0,37.0,34.0,34.0,34.0,36.0,36.0,36.0,36.0,40.0,40.0,36.0,40.0,Máximo potencial,57.14
A. Dźwigała,21,CDM CB ,62.0,62.0,62.0,60.0,60.0,58.0,58.0,60.0,60.0,60.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,Joven promesa,60.29
A. Sabbione,25,CM CB ,62.0,62.0,62.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,62.0,62.0,62.0,59.0,59.0,60.0,60.0,60.0,57.0,57.0,58.0,58.0,55.0,55.0,58.0,55.0,Máximo potencial,61.43
J. Segura,20,CB ,62.0,62.0,62.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,39.0,39.0,39.0,37.0,37.0,35.0,35.0,35.0,35.0,35.0,36.0,36.0,41.0,41.0,36.0,41.0,Joven promesa,56.57
S. Abe,33,LM LWB ,62.0,62.0,62.0,63.0,63.0,62.0,62.0,57.0,57.0,57.0,49.0,49.0,49.0,52.0,52.0,48.0,48.0,48.0,50.0,50.0,47.0,47.0,44.0,44.0,47.0,44.0,Cercano al retiro,62.29
T. Grupe,25,CB CDM ,66.0,66.0,66.0,58.0,58.0,56.0,56.0,62.0,62.0,62.0,53.0,53.0,53.0,47.0,47.0,48.0,48.0,48.0,45.0,45.0,49.0,49.0,53.0,53.0,49.0,53.0,Máximo potencial,60.86
G. Zakuani,31,CB ,62.0,62.0,62.0,57.0,57.0,54.0,54.0,56.0,56.0,56.0,46.0,46.0,46.0,44.0,44.0,44.0,44.0,44.0,42.0,42.0,41.0,41.0,42.0,42.0,41.0,42.0,Cercano al retiro,58.29
F. Fallatah,28,CB ,62.0,62.0,62.0,58.0,58.0,55.0,55.0,56.0,56.0,56.0,43.0,43.0,43.0,42.0,42.0,38.0,38.0,38.0,39.0,39.0,38.0,38.0,40.0,40.0,38.0,40.0,Máximo potencial,58.86
D. Poggenberg,25,CB LB ,63.0,63.0,63.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,53.0,53.0,53.0,55.0,55.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,51.0,51.0,52.0,51.0,Máximo potencial,62.43
J. Flores,23,LB ,57.0,57.0,57.0,62.0,62.0,62.0,62.0,52.0,52.0,52.0,46.0,46.0,46.0,53.0,53.0,46.0,46.0,46.0,52.0,52.0,47.0,47.0,45.0,45.0,47.0,45.0,Máximo potencial,59.86
C. Burgess,21,CB ,62.0,62.0,62.0,56.0,56.0,54.0,54.0,56.0,56.0,56.0,45.0,45.0,45.0,42.0,42.0,40.0,40.0,40.0,39.0,39.0,40.0,40.0,42.0,42.0,40.0,42.0,Joven promesa,58.0
R. Neudecker,20,LB CM ,51.0,51.0,51.0,58.0,58.0,60.0,60.0,58.0,58.0,58.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,60.0,60.0,54.0,54.0,60.0,54.0,Joven promesa,55.57
R. Peiponen,20,LB RB ,56.0,56.0,56.0,62.0,62.0,62.0,62.0,56.0,56.0,56.0,55.0,55.0,55.0,60.0,60.0,56.0,56.0,56.0,59.0,59.0,56.0,56.0,54.0,54.0,56.0,54.0,Joven promesa,59.43
S. Pecorini,24,LM RM CM RB ,61.0,61.0,61.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,54.0,54.0,54.0,55.0,55.0,52.0,52.0,52.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,Máximo potencial,61.57
Nadjack,23,RB ,60.0,60.0,60.0,62.0,62.0,63.0,63.0,59.0,59.0,59.0,54.0,54.0,54.0,58.0,58.0,53.0,53.0,53.0,56.0,56.0,54.0,54.0,53.0,53.0,54.0,53.0,Máximo potencial,61.43
B. Kukeli,33,CB CM ,64.0,64.0,64.0,64.0,64.0,63.0,63.0,65.0,65.0,65.0,62.0,62.0,62.0,59.0,59.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,56.0,56.0,57.0,56.0,Cercano al retiro,63.71
A. Sheehan,30,LB CB ,62.0,62.0,62.0,64.0,64.0,64.0,64.0,63.0,63.0,63.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,59.0,59.0,57.0,57.0,56.0,56.0,57.0,56.0,Máximo potencial,63.14
L. Odak,27,RB ,61.0,61.0,61.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,Máximo potencial,61.57
R. Moraganoz,29,RB ,63.0,63.0,63.0,62.0,62.0,60.0,60.0,59.0,59.0,59.0,51.0,51.0,51.0,52.0,52.0,49.0,49.0,49.0,51.0,51.0,48.0,48.0,47.0,47.0,48.0,47.0,Máximo potencial,61.86
R. Quijada,28,CB LB ,63.0,63.0,63.0,62.0,62.0,60.0,60.0,57.0,57.0,57.0,48.0,48.0,48.0,50.0,50.0,47.0,47.0,47.0,48.0,48.0,47.0,47.0,46.0,46.0,47.0,46.0,Máximo potencial,61.86
I. Zuev,23,CB ,62.0,62.0,62.0,55.0,55.0,53.0,53.0,56.0,56.0,56.0,48.0,48.0,48.0,44.0,44.0,43.0,43.0,43.0,42.0,42.0,43.0,43.0,46.0,46.0,43.0,46.0,Máximo potencial,57.43
Kim Gyeong Min,26,CB CDM ,63.0,63.0,63.0,56.0,56.0,55.0,55.0,62.0,62.0,62.0,57.0,57.0,57.0,49.0,49.0,51.0,51.0,51.0,46.0,46.0,48.0,48.0,46.0,46.0,48.0,46.0,Máximo potencial,58.71
F. Götze,19,CDM CB ,62.0,62.0,62.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,43.0,43.0,43.0,42.0,42.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0,42.0,42.0,39.0,42.0,Joven promesa,58.0
S. Barry,27,RM CB ,62.0,62.0,62.0,63.0,63.0,64.0,64.0,60.0,60.0,60.0,59.0,59.0,59.0,64.0,64.0,60.0,60.0,60.0,62.0,62.0,60.0,60.0,59.0,59.0,60.0,59.0,Máximo potencial,62.86
J. Solberg,28,LB LWB ,61.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,54.0,54.0,56.0,54.0,Máximo potencial,61.29
J. Martínez,30,LB ,61.0,61.0,61.0,62.0,62.0,61.0,61.0,60.0,60.0,60.0,56.0,56.0,56.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,55.0,53.0,Máximo potencial,61.29
J. Fleita,22,CB ,62.0,62.0,62.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,42.0,42.0,42.0,41.0,41.0,39.0,39.0,39.0,40.0,40.0,41.0,41.0,44.0,44.0,41.0,44.0,Máximo potencial,58.29
D. Grainger,30,LWB LB ,61.0,61.0,61.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,59.0,59.0,59.0,58.0,58.0,56.0,56.0,56.0,57.0,57.0,56.0,56.0,57.0,57.0,56.0,57.0,Máximo potencial,61.57
Raphael Rossi,26,CB ,62.0,62.0,62.0,56.0,56.0,54.0,54.0,55.0,55.0,55.0,47.0,47.0,47.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,46.0,45.0,46.0,Máximo potencial,58.0
C. Traoré,25,LB ,63.0,63.0,63.0,62.0,62.0,61.0,61.0,59.0,59.0,59.0,52.0,52.0,52.0,54.0,54.0,49.0,49.0,49.0,52.0,52.0,49.0,49.0,47.0,47.0,49.0,47.0,Máximo potencial,62.14
Dráusio,25,CB ,62.0,62.0,62.0,56.0,56.0,52.0,52.0,52.0,52.0,52.0,39.0,39.0,39.0,37.0,37.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,39.0,39.0,35.0,39.0,Máximo potencial,57.43
Y. Quiñones,28,CB ,62.0,62.0,62.0,54.0,54.0,50.0,50.0,52.0,52.0,52.0,39.0,39.0,39.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,37.0,37.0,43.0,43.0,37.0,43.0,Máximo potencial,56.29
Ruan Renato,23,CB ,62.0,62.0,62.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,43.0,43.0,43.0,42.0,42.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,42.0,42.0,40.0,42.0,Máximo potencial,58.0
Prendes,19,CB ,62.0,62.0,62.0,57.0,57.0,54.0,54.0,55.0,55.0,55.0,44.0,44.0,44.0,42.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,44.0,44.0,41.0,44.0,Joven promesa,58.29
Danisco Fachini,33,LB ,63.0,63.0,63.0,62.0,62.0,61.0,61.0,60.0,60.0,60.0,52.0,52.0,52.0,54.0,54.0,50.0,50.0,50.0,53.0,53.0,52.0,52.0,54.0,54.0,52.0,54.0,Cercano al retiro,62.14
F. Torsteinbø,26,RM LB LM ,50.0,50.0,50.0,54.0,54.0,56.0,56.0,54.0,54.0,54.0,60.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,59.0,59.0,61.0,59.0,Máximo potencial,52.86
R. Gumny,19,LB RB ,59.0,59.0,59.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,53.0,53.0,53.0,56.0,56.0,52.0,52.0,52.0,54.0,54.0,50.0,50.0,46.0,46.0,50.0,46.0,Joven promesa,60.71
M. Kakuda,33,CDM CB ,62.0,62.0,62.0,58.0,58.0,57.0,57.0,58.0,58.0,58.0,50.0,50.0,50.0,48.0,48.0,47.0,47.0,47.0,47.0,47.0,46.0,46.0,48.0,48.0,46.0,48.0,Cercano al retiro,59.43
Kang Ji Yong,27,CB ,62.0,62.0,62.0,53.0,53.0,50.0,50.0,53.0,53.0,53.0,42.0,42.0,42.0,39.0,39.0,39.0,39.0,39.0,37.0,37.0,40.0,40.0,46.0,46.0,40.0,46.0,Máximo potencial,56.0
C. Ramírez,29,CB ,62.0,62.0,62.0,55.0,55.0,52.0,52.0,54.0,54.0,54.0,42.0,42.0,42.0,41.0,41.0,38.0,38.0,38.0,39.0,39.0,40.0,40.0,43.0,43.0,40.0,43.0,Máximo potencial,57.14
L. Abram,21,CB ,62.0,62.0,62.0,56.0,56.0,54.0,54.0,55.0,55.0,55.0,43.0,43.0,43.0,42.0,42.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,41.0,41.0,39.0,41.0,Joven promesa,58.0
